flight_cost,hotel_stars,num_activities,international,travel_distance,group_size,season,travel_time,transport_mode,travel_agency_rating,local_cuisine_rating,safety_rating,satisfaction_level
506.86385104688975,2.0,13.0,0.0,8207.59555298655,6.0,3.0,3.716648224270404,3.0,2.82345390228076,3.397556837351368,4.194909333124433,2.4889247846177454
524.807709008504,3.0,10.0,1.0,7085.193219626329,6.0,3.0,2.6208446868018687,5.0,4.298735276362248,1.7370960247613247,4.1600918340779725,6.485185475712802
863.2364872211969,2.0,8.0,0.0,2190.093992318064,1.0,2.0,6.558403230135838,2.0,2.7389083069426183,3.662689905297137,3.0919149615200063,3.798047556994618
985.2692813802463,3.0,8.0,0.0,1371.0525997669295,1.0,3.0,6.811029060772843,4.0,3.394646771742485,4.840445721086192,4.803062514321776,2.351574373116238
472.3458939848606,2.0,9.0,1.0,1800.1711652434444,2.0,3.0,6.261980790830484,1.0,2.7286339041022334,2.2787557429073724,3.2752437861952313,3.345555397434117
454.75375049080077,2.0,14.0,1.0,5337.6786962396745,1.0,3.0,5.531053784888437,3.0,3.64656135466286,2.6364319571888224,4.783939909435498,1.3269314464635293
121.3820190648208,2.0,7.0,0.0,2529.2432044662696,5.0,2.0,10.156509061270603,2.0,2.024621648174106,3.762858569771239,2.1408568435996314,6.432407981893015
160.55023080988082,5.0,0.0,0.0,53.592416859041066,2.0,1.0,19.094679360580688,1.0,1.3228791030218527,3.876946274081139,2.4907818187106097,8.436790252629322
1233.5278671761228,1.0,17.0,0.0,5207.2414606674165,1.0,4.0,2.175042558107297,3.0,3.281316961759037,3.2648309688315154,4.195218005404731,2.992066947689667
288.18607967706066,4.0,7.0,1.0,5252.702088063984,2.0,3.0,7.5855282282984895,4.0,4.259422380793319,2.7376548845193915,4.076771215335346,4.962888515667728
597.2048817223518,1.0,12.0,0.0,2253.504198459765,2.0,2.0,4.193805430404503,5.0,4.232788678801033,4.944141357816591,4.363661522763941,4.654534596380621
1073.9507765109402,1.0,18.0,1.0,8797.973993033145,1.0,4.0,1.8977851921778166,4.0,4.603451000881708,2.217181320752867,4.4391459241619575,1.5009289712282783
260.92415230764635,1.0,6.0,0.0,741.0101201011906,3.0,1.0,7.1043580813915765,1.0,1.5544276132454045,4.072863423452633,2.7473381228677693,6.065621349537423
376.5540424012043,3.0,10.0,0.0,7262.931575554597,3.0,3.0,2.996453871282377,4.0,4.317819337903949,2.892306356377116,2.734256125270218,8.008836568119445
263.9312216821191,2.0,4.0,1.0,1552.445756204249,1.0,3.0,6.085458663322505,3.0,2.1242997185502004,3.7021716722589115,3.7098788546847956,3.9592726246830883
1740.9439610064783,3.0,16.0,0.0,5425.93137702168,1.0,4.0,2.009434464812947,4.0,4.227457821192846,4.2239405281469455,4.975374599469045,1.1364358872438363
114.96708599648598,2.0,10.0,0.0,6602.9943727268055,5.0,2.0,8.506736793811491,4.0,3.3268686912910708,3.9435692881815005,1.98741649834835,4.25877587440739
539.4281182332494,4.0,4.0,0.0,1379.863414734818,2.0,2.0,5.7807361247072855,2.0,2.5302476216343273,2.9353222760031303,3.7963436616281645,5.7306728999221095
989.052718661898,4.0,16.0,1.0,5815.2882535065,2.0,2.0,4.325093223481979,4.0,4.285582072979357,3.4083752595171157,2.97726105829294,6.827904005171177
266.34965053434024,3.0,0.0,0.0,380.0212801264966,8.0,1.0,20.917972067220536,3.0,2.8623144113119166,3.1999528639934733,1.059564336668646,9.382046487997595
1829.1664576290905,2.0,10.0,0.0,4082.025044158739,1.0,4.0,4.860869017590563,5.0,4.475226151635404,3.9656204923586253,4.937408958923362,2.871590819599956
1527.5995037448924,1.0,20.0,0.0,8385.268471647687,1.0,4.0,1.0044969005822024,4.0,4.247192512056388,2.889528583163059,4.994807396119673,1.2438845601740738
1894.7623724283576,1.0,20.0,0.0,9173.107366819448,2.0,4.0,1.7664470445248628,5.0,4.608501298144411,3.3362194781362846,4.108920929306097,2.1113976068244993
1122.3342599763366,1.0,20.0,0.0,7846.962813406388,4.0,4.0,2.4809359034500638,5.0,4.2012559077216585,2.6104375067750523,4.814214502325936,2.817480883902376
239.6272826428229,1.0,4.0,1.0,1370.406070254993,5.0,2.0,2.9497951082543103,3.0,3.1900849200315715,3.0579639143516437,3.2386002546530133,7.680702227057752
184.84851455010423,2.0,11.0,0.0,4079.384498995395,3.0,4.0,3.0562854774874757,3.0,3.636566943869904,4.106335122941205,4.100255308694804,6.686473342610488
456.3029755640892,2.0,15.0,0.0,4452.104628083827,6.0,2.0,2.3728456264461704,5.0,4.240043329388409,3.363383029826825,1.5472762540165248,9.468463863224594
545.2197954805312,2.0,5.0,0.0,3554.379122430424,1.0,2.0,9.264051477394753,4.0,3.8941738775196826,3.33655189565402,3.0074231529213558,2.007246603284382
1917.3224921804947,3.0,11.0,0.0,1676.076626071511,2.0,4.0,7.422821539298497,3.0,3.586409612499708,3.0710652325672325,4.597981159959212,1.8751274303648078
766.6481198615069,2.0,17.0,0.0,3314.451431707856,1.0,3.0,7.506836080814219,5.0,4.937034106795729,4.203408511141943,3.573798120527352,2.3394155795799616
849.8546731804115,2.0,3.0,1.0,1004.3050772625055,7.0,1.0,4.914633774790488,2.0,2.143583292955814,3.0800879019417615,1.1271195011580184,8.018524600487591
638.7310760369426,5.0,10.0,0.0,2751.564269303246,2.0,3.0,6.606189121463034,4.0,3.363038391874522,4.256464786312894,3.7840704892796353,3.3350912569320212
1964.4347966472628,3.0,4.0,1.0,1343.2977169458034,5.0,1.0,12.501201488414017,3.0,2.4750383038337387,3.0782941193556006,2.1712530628802194,5.052981252181828
365.92620753005195,3.0,15.0,0.0,6703.036704322049,4.0,4.0,1.849118620425049,3.0,3.6079166778513443,1.8273187809269,2.4896225158583034,5.632096861319069
1121.4244987302532,1.0,19.0,1.0,8393.199509718623,2.0,4.0,2.3700241955611725,5.0,4.998437276028112,4.975752351011054,4.746627499428865,1.3351698630845554
1949.5062289931968,2.0,11.0,1.0,2541.243764229036,2.0,2.0,5.845849829462816,5.0,4.878365406432576,3.3405892556363237,4.03676045893124,7.010017628725953
273.9859965699548,3.0,10.0,1.0,2233.297925772839,3.0,3.0,6.074018007496116,3.0,3.6527772913195555,2.8809563778758047,3.290984879351947,5.300916155083653
128.82298835602538,2.0,8.0,0.0,5902.034988713606,2.0,2.0,5.15852768703735,4.0,3.9747899035418195,2.2984924009342547,4.32940699413367,6.446492494749125
380.68492509403,1.0,15.0,0.0,2115.1195197348825,2.0,2.0,3.113702499379812,5.0,3.9197469630698096,3.7486755369413816,4.295416930195488,2.7018427115888213
1478.4640835039118,5.0,4.0,0.0,1890.8556032007712,3.0,1.0,15.138301669804973,2.0,3.512447099087121,2.460937852545572,2.369732664044332,2.482179469823626
813.8536876827455,2.0,16.0,0.0,5497.215411017346,6.0,3.0,4.680584558817002,5.0,4.288383165097386,3.4072824377167548,2.189963104412719,7.915246648382558
353.2656337948459,3.0,4.0,1.0,1847.6978755250148,4.0,3.0,8.170483275491716,3.0,2.6328722077620252,4.223183305494851,1.7012120803393145,8.44346010276127
1710.2680697630842,3.0,3.0,1.0,2264.56171691812,2.0,2.0,11.104852369260977,5.0,3.943485811362488,2.9383524800168828,2.0842923377247455,6.205995638974809
1113.2775355846031,5.0,15.0,1.0,7308.872881325549,1.0,2.0,7.474146114531843,3.0,3.687365713132135,1.3942115002533655,4.859098082259857,4.5479282501887015
605.6098480282443,2.0,2.0,0.0,1356.0314256260356,5.0,2.0,7.294531417299022,4.0,3.122433998100167,3.9141071578488127,3.3685392761551296,7.970022620070992
1797.6025623041714,5.0,13.0,1.0,7068.753504720952,6.0,4.0,3.4645995473360687,5.0,4.840590943107932,3.366170700943459,4.620746137101214,7.341611747350066
118.38839451300286,1.0,11.0,0.0,7469.864141602364,1.0,4.0,5.398605568768346,4.0,4.396977359107892,4.384181227189169,4.85070736628309,1.1601853938846176
1435.574474988574,5.0,11.0,0.0,3212.795556347126,1.0,1.0,8.067367168663782,5.0,4.497896094895351,3.3490043639805913,3.6510423384369863,3.4288198017298055
860.926757760616,2.0,6.0,1.0,4982.316833250977,4.0,4.0,2.678446502777478,3.0,2.5482470021238743,3.39333528121647,4.219753101618636,5.988910110601739
466.1512846617961,5.0,1.0,0.0,75.96355116876286,2.0,1.0,18.145524090476293,1.0,1.5681214187410335,2.9036251350642295,1.6273337350333688,8.651931139443146
459.1227572708119,5.0,9.0,0.0,901.0220938577531,5.0,2.0,6.730667485158297,4.0,3.229050600104933,3.969050557044426,2.4462078949325776,5.870859426022227
446.7085863731405,5.0,3.0,0.0,765.0196364856249,3.0,2.0,10.431475365808947,2.0,2.414168034154984,1.8641390326764553,4.072549666935056,8.046402743371537
284.4727768551564,1.0,3.0,0.0,4108.383505716756,2.0,4.0,3.8349929032832546,2.0,1.6650079712767099,1.7230179002101178,3.035618670203593,7.876445696591585
435.7104949833954,4.0,6.0,1.0,3901.6183893246925,4.0,2.0,9.769248915251039,2.0,2.739212879510102,1.0985143608216963,1.749706471648977,8.551062838133005
546.1023798444129,4.0,5.0,1.0,848.8574775722287,2.0,2.0,16.471389892031716,1.0,2.535924056640757,3.717107913544648,1.7773560848936485,6.611410529531959
436.7951151748269,2.0,9.0,1.0,6082.796784904182,5.0,4.0,2.3943258063960124,5.0,3.7156440085076468,3.0234527534677857,2.257719160837648,7.3236772917027775
106.28375530618234,1.0,4.0,0.0,1021.1870621588814,3.0,3.0,10.915006686929475,1.0,1.6008321880647127,1.560872712941731,2.6440480061613383,8.354422880438397
119.379396332272,2.0,0.0,0.0,85.56835810536948,3.0,1.0,8.874298267194419,1.0,1.714973614590659,3.2505644214621534,2.8795859501530363,4.626646163047555
779.5276383935071,3.0,12.0,0.0,2126.9912661370554,3.0,4.0,5.2348671003208995,2.0,2.9399644056842744,3.3499115344613517,2.374734882253347,3.4332188819264773
806.3826100359879,3.0,7.0,0.0,3236.0768312783466,4.0,3.0,5.266891225027215,5.0,3.875970191396861,2.0714801893154,4.069475615320268,5.22164150038914
1319.0344098729217,5.0,3.0,0.0,394.0067836440492,3.0,2.0,9.98645275313465,5.0,4.213520364715052,3.5067055291568137,1.871072686202054,9.168374044861089
1576.2098626008824,5.0,1.0,0.0,182.39932676866047,10.0,1.0,9.764476005281455,4.0,3.5212223200180115,3.952335027684634,2.1429305550930264,6.394933731273902
832.5124897212571,3.0,18.0,1.0,7915.850386143324,3.0,4.0,1.9247727738918932,5.0,4.863369613072835,3.6573996453436104,3.2380451139023316,6.89537117157555
635.2606839501047,5.0,7.0,0.0,1365.6402888521063,2.0,2.0,8.548555902231348,3.0,3.1369985381784042,4.622696037282251,2.28718832417141,3.091452692755061
828.3949531835468,2.0,6.0,1.0,1606.2039978152973,2.0,2.0,12.604917982680542,2.0,2.7956880209616286,3.738234789539389,1.9631926679499152,6.32135384285656
150.79110158803994,2.0,13.0,0.0,1565.7049718458304,1.0,1.0,5.5329744387543345,2.0,3.0914603449776568,2.6246853528629015,2.329729318570984,4.606367227225821
1348.9688958569773,1.0,15.0,0.0,9395.473557847316,1.0,4.0,1.6023811559213008,5.0,4.908150699703299,4.671510159319916,4.969627701149534,1.6769966162930139
330.120714897212,3.0,5.0,1.0,5031.374036067328,9.0,3.0,3.1679360539708346,3.0,3.4560554939645933,1.3152421348073546,2.8214305040735064,9.602044889723786
73.85288521132206,3.0,5.0,0.0,765.110940291902,1.0,1.0,16.417539142435565,3.0,2.713284732475396,4.590554784511225,4.126808393723771,5.666466546487924
926.7347928924835,5.0,9.0,0.0,1543.241118083627,7.0,2.0,9.710912682599897,2.0,3.697742601391163,2.1794833836987824,3.222497518289111,3.4165769333180576
1068.2514284493348,4.0,2.0,0.0,2985.8635310935865,2.0,2.0,12.945427271859693,4.0,3.3590915212238737,2.5082229114163037,3.159968546398853,2.530329692479542
1409.6302672977088,5.0,1.0,1.0,162.31936210894537,2.0,1.0,23.379267484584215,3.0,2.6081292349372855,2.737680779835138,3.1888932901238274,7.079819650169268
751.7935970547164,1.0,14.0,1.0,4361.249961570297,5.0,4.0,3.093058683681235,5.0,4.343941703042558,4.370530660433016,4.309348736953788,2.77450718945194
402.62078132789014,4.0,11.0,0.0,1854.5588955201424,2.0,1.0,10.38227848874591,3.0,4.251687169407144,2.771234661045862,2.6501337352556185,6.592258502472161
139.30656703803444,5.0,0.0,1.0,122.31321898135297,6.0,1.0,14.123588380257903,1.0,1.4494000981063218,2.23007688785063,2.0949397649332266,9.468857833837026
543.7423795086315,5.0,0.0,0.0,1123.6912371500125,10.0,1.0,10.321064330463262,4.0,3.548365756545815,3.3429491489172327,2.2574679406593985,7.890567973529775
705.0296978279969,4.0,15.0,0.0,3528.4257866059315,2.0,2.0,4.8661707618798165,5.0,4.679231594390407,4.286482706637896,2.403982649621259,4.123448431462408
863.2773507334576,3.0,17.0,1.0,2860.8365263674805,1.0,3.0,7.283797678415326,5.0,4.94313090763502,3.3106332697327954,4.338196619982389,2.9638255009607644
486.67919638502315,2.0,3.0,0.0,412.06070447010654,2.0,1.0,12.797073793103156,1.0,1.7888158388902273,1.9505730257530862,2.172974646634085,4.150948419276805
279.3604767865601,2.0,16.0,1.0,4515.698746217793,1.0,3.0,4.245517032480511,2.0,2.2089601318939143,3.221099040550955,2.953824520112923,4.503186979943107
265.95111586759367,4.0,1.0,0.0,910.0786083420138,7.0,3.0,10.966169065688865,1.0,2.314493596425355,3.2796658993558325,1.3526998967214137,9.43861725625437
211.42495906298265,3.0,3.0,1.0,1897.5489790496554,4.0,3.0,4.328411420124,1.0,1.915591674063694,2.3371247571708382,3.7614805828955387,5.06422174696421
743.0349970669013,3.0,4.0,0.0,1019.2317969596074,2.0,2.0,15.152019861984176,4.0,3.4242864212562103,4.349581739679744,4.227718347575634,4.203526293866106
697.0537928115896,4.0,3.0,0.0,2075.352307001833,3.0,3.0,7.101415728119706,2.0,1.9927568674425513,3.5786108924539035,2.8007242487082746,6.0081169813896125
200.01478464404062,1.0,5.0,0.0,1670.2490968503014,6.0,2.0,6.5528248836491185,1.0,2.1012147010631983,3.6282442968742585,2.290814149967189,5.624931066299563
253.0665338061946,1.0,9.0,1.0,7513.61428349498,3.0,4.0,4.962817712897974,5.0,4.220622501144481,3.981974099252703,2.664246032342364,7.679740118690086
352.3383706326748,4.0,9.0,0.0,1272.043930418522,8.0,1.0,7.023466273224036,4.0,3.5650900454874743,2.409775696070472,1.1943351719483974,9.568018014683199
1248.3165343590506,2.0,13.0,0.0,4980.065661968185,3.0,4.0,3.7076761797730473,5.0,4.481600692507505,4.7316827636986805,3.1428570572563275,5.817318485464475
558.9577200616457,1.0,11.0,1.0,5596.20299646916,1.0,3.0,3.324337610980949,4.0,3.894632553316944,3.281807388552802,4.37401870071931,2.7922528467517598
440.64539754938716,4.0,1.0,0.0,394.04679620620374,4.0,1.0,20.37090826724404,3.0,3.3095749024681793,2.2379193884565955,2.31827640171485,7.358242938855911
66.1307034009491,2.0,2.0,0.0,660.1417997922784,6.0,1.0,15.395774511085516,3.0,3.38658675557621,3.4054960305050628,2.162295985233593,4.71977858828852
104.08561724358403,5.0,0.0,0.0,57.948359704308615,9.0,1.0,18.218723654171608,1.0,1.0755161476592017,1.1549216154410291,1.0126047696532363,9.899009074370317
1100.5741707549103,2.0,4.0,0.0,3977.9396936634867,4.0,3.0,2.7599580848045884,3.0,2.7493697081056783,2.183526345191832,1.9978338104380817,7.1506419315225145
213.2745733803749,1.0,4.0,0.0,3990.8750406616546,3.0,3.0,5.910003194507443,2.0,1.8242158756193174,1.6078522441566387,4.092121351884721,6.250800478688694
763.082011874644,1.0,7.0,1.0,2939.009114590213,1.0,4.0,1.5728627734883873,4.0,3.198276478400891,3.297237493200649,4.319657862739713,3.2573034822219604
1557.7765315060335,4.0,8.0,0.0,2374.349440373696,2.0,2.0,6.581947176534581,3.0,3.4246683621652556,1.7770700607318186,2.8795611068363605,3.282598245995798
574.8582068702418,2.0,3.0,0.0,1163.9487309968868,8.0,1.0,5.23688104750926,3.0,2.9959301820066515,1.9438388779938143,1.593814692001743,9.330278954903463
676.7125228840376,5.0,0.0,0.0,163.08059389924628,2.0,2.0,17.7376924477483,3.0,3.223443425755664,4.874994943659191,3.1486255680763375,2.359695144032122
756.6165915296947,3.0,14.0,0.0,1818.593348831715,3.0,2.0,5.116344703196291,3.0,2.785210275792503,1.9868480132735629,3.6031259165068548,3.867189041101164
165.71996329868185,4.0,5.0,0.0,919.2214305617103,8.0,3.0,8.381215524033937,3.0,3.6599133397417463,3.846014040340906,1.5013449927623586,7.918980914338103
552.9442052735299,2.0,3.0,1.0,1883.9605192200881,5.0,2.0,10.950281584730686,1.0,1.541448547548944,3.5913795123510273,3.3158472559219487,5.289633059480506
294.8858984973777,4.0,5.0,0.0,960.5362106869478,8.0,1.0,17.47466610219883,4.0,3.8117150478198902,2.584981546883141,1.6355030189011979,8.13765895260186
825.9617510937246,5.0,12.0,0.0,2886.205170172947,5.0,1.0,11.40328093512439,5.0,4.619329901976063,2.598132311745233,2.047530858671398,7.798927843318733
513.2716195529683,4.0,10.0,0.0,5811.222438314499,2.0,3.0,7.68718015966647,2.0,2.3663627589569423,3.4423028826640705,2.9140395607092806,3.7189976003435987
738.2193704227036,4.0,5.0,1.0,3829.6199900048805,7.0,4.0,4.9852805445756765,5.0,3.9068611517086493,1.9367627460256092,3.1293916571388367,9.083229908349585
704.5432698553807,2.0,12.0,0.0,8215.368493073534,1.0,4.0,4.978619888026536,5.0,4.341274055843259,4.908780448974953,3.4135195863805166,1.965112002747702
301.76873074852176,3.0,0.0,0.0,816.6891730959601,10.0,1.0,17.87503854387748,1.0,1.2654699882934346,2.8570657506052544,1.3698384902567444,9.39472734985338
1190.4154774192311,2.0,16.0,0.0,2855.894482193562,5.0,4.0,3.6401899304335097,3.0,2.898916206880536,2.069075473826259,3.816804957251269,8.063103118462507
286.4034017857972,3.0,8.0,0.0,4430.814345454275,1.0,4.0,6.149359436886997,3.0,3.4723638952158575,3.1560963356069096,4.1567823557039345,1.9460349038322668
570.8953764362092,3.0,2.0,1.0,2851.857482508459,10.0,2.0,3.2448141731439426,1.0,1.736390348706035,1.747919560624672,1.0810949108221914,9.818927057936705
89.43053261733402,4.0,4.0,1.0,812.397522086735,8.0,1.0,7.960126683661202,2.0,2.0516612440620863,1.8989537125709843,1.4936664865766123,8.887270580454276
61.95855695757301,4.0,0.0,0.0,1240.3303956101258,3.0,1.0,15.482657086812111,1.0,1.4950800065128869,3.0429752723442864,2.2808713524505078,3.964809204452864
70.73066474795651,2.0,12.0,0.0,904.357800376527,1.0,1.0,9.900561166507456,1.0,2.3341751179713186,4.598444727519099,2.4819558373777593,3.7916089308741183
301.3180200366534,5.0,2.0,1.0,348.7446589715588,10.0,1.0,11.588385496462923,2.0,1.9972821349378551,1.239814043181771,1.4400083199314075,9.378856414045519
162.47237616853658,4.0,2.0,0.0,341.42052463611367,4.0,1.0,22.854975398768648,1.0,2.431427543067387,3.4728465569244675,1.13903198459587,9.062454517990794
446.62341326853425,4.0,7.0,1.0,885.5430984705295,5.0,2.0,12.611622269509404,4.0,3.403771528501969,3.698055969307304,1.5366342505087385,8.70163937491984
96.99006028035576,1.0,4.0,0.0,704.5717322657321,7.0,2.0,10.925983772893417,1.0,1.2892266349523167,1.7459476353782162,1.699422096413951,8.040117872895749
608.8878478997788,5.0,0.0,0.0,1162.456485995726,6.0,1.0,19.5319888921282,3.0,3.332388187095424,1.592275451379962,1.2734961531699944,7.3655704261357915
436.84251183527863,2.0,2.0,0.0,2387.8930400615786,5.0,4.0,9.836736113221423,3.0,3.1662574987545127,2.3813090935015535,3.8702110113473545,3.8860201617526946
738.1219989919466,5.0,7.0,0.0,3545.9359257455026,3.0,1.0,14.167139271434786,5.0,3.926997770054439,2.9942083066156906,3.4338652118150375,2.26861494411442
313.7562665863409,5.0,6.0,0.0,1913.7423621540859,3.0,1.0,7.839095500859915,2.0,2.366033161399682,2.038313260304767,2.7435039937938974,4.729986207260386
671.4808609733362,2.0,10.0,0.0,1766.3848895774481,3.0,2.0,12.43413945838067,4.0,4.277660180297829,4.841629392671121,3.833539457365723,4.577790255733264
1348.5733559834327,3.0,4.0,0.0,703.6103026425956,2.0,1.0,8.877776966409138,2.0,3.2232049219179952,4.005355078694244,2.303111322305108,4.0038756846302705
1312.1590022256855,1.0,13.0,1.0,2787.1245570659325,1.0,4.0,1.4608429875999778,4.0,3.494002179185096,4.287723011880526,4.464141664448366,3.3257659924567524
155.02436665442968,4.0,0.0,0.0,179.29428376066303,5.0,1.0,22.607718121692145,2.0,2.1217614520792116,3.5009282658062797,1.5131007915282653,7.150607752897077
1686.5627680560183,3.0,7.0,0.0,2978.1604282889325,2.0,2.0,3.0520261135121953,5.0,4.520116229354305,4.428051656164168,4.085752940231231,4.379680796873358
296.0073853713447,4.0,8.0,0.0,5200.402227025147,3.0,2.0,12.306494401234986,5.0,4.7612436396888205,2.6599026934091197,1.8771216512358575,4.792307062362601
325.3032542267917,5.0,7.0,1.0,3290.717902644358,7.0,4.0,8.970262811768098,2.0,2.8781718589672725,1.6240876849439247,2.395345337288341,8.12964097795637
846.433416368021,5.0,5.0,1.0,2950.89375991331,2.0,2.0,5.909780539450332,4.0,3.4482393006156364,3.896654872105541,3.2173528272631398,5.526133512974893
639.4062356511511,5.0,0.0,0.0,1053.778626267219,8.0,2.0,12.760149890127298,1.0,1.532277986374586,1.4189028827242613,1.8244622135306958,9.098121609295047
713.7207097075687,2.0,13.0,0.0,2270.860907674625,1.0,4.0,2.4927069960339963,2.0,2.886364457511628,2.3159970278599635,4.926593544023268,3.8814391604545975
723.5732520049943,1.0,15.0,0.0,4106.845679124332,4.0,3.0,1.7404929812314116,5.0,4.446093952659176,4.93678518659134,3.976187164715468,3.859936091956662
159.48793547876875,5.0,5.0,0.0,511.2179383648636,10.0,1.0,13.418110780132153,2.0,2.3276158917360084,2.8030306072221833,1.053802985377969,9.876682517684962
138.53979477339547,2.0,13.0,0.0,2253.5204003998792,5.0,2.0,2.4196254886191677,2.0,2.7862710849064722,2.174841474539092,1.9425819858872249,9.778201401908605
200.78150082482495,2.0,4.0,0.0,2701.1914721904336,3.0,2.0,4.2332439386600935,1.0,2.4763999340916873,1.1454811124172375,1.3266896792760756,9.378234326709753
588.5897200194331,1.0,17.0,0.0,6462.493672548635,2.0,3.0,3.1508404677288024,4.0,3.8225916337622854,4.226141910725927,2.5517890788862783,2.2812181360258266
358.3179140107703,3.0,1.0,1.0,1663.039949948154,5.0,3.0,5.742733260825599,2.0,2.228222895499738,2.0876663697547286,1.7028742672753692,7.222649193983081
216.79991604566283,2.0,8.0,1.0,3043.957068013303,4.0,4.0,3.102748177645263,4.0,2.801233791814835,4.127067500305056,4.308876984286524,4.581197390606262
365.6346378599293,3.0,1.0,1.0,2185.668685217339,2.0,2.0,9.804782292774675,1.0,2.2197665361971985,2.5861874179204576,3.5783581201134007,6.901567761853309
243.20748695652057,2.0,9.0,0.0,2766.8825205808826,6.0,3.0,6.166180412616045,4.0,3.757617227766867,2.796363397582992,3.7461183579095927,4.451163603260536
1275.9566569977828,2.0,10.0,1.0,7741.314237453761,1.0,4.0,1.461418433566529,5.0,4.5288100566103315,3.3716916521719087,4.736923653294854,4.459825753239244
706.4631045635838,1.0,8.0,1.0,2369.7772589082406,2.0,4.0,1.913033823195943,2.0,2.1085838034816144,2.2541687736780505,3.9296521772462634,7.600481605441676
388.17883675358604,4.0,2.0,1.0,1893.8340598770003,6.0,3.0,9.339610824855194,2.0,2.846505749041098,1.4666120544430472,1.4192666935977352,9.70151471237288
175.10763493523933,5.0,0.0,1.0,852.3583887027098,8.0,1.0,18.298878562591305,1.0,1.731791680728433,2.078480786679114,2.0758907972648273,8.126212899914059
595.7908569717666,1.0,12.0,1.0,8454.660198298365,1.0,4.0,2.9297723540498493,5.0,4.1381457811076725,4.894456217964009,4.5724305871175925,1.3342677886705419
58.12366717344008,3.0,5.0,1.0,1067.946375837415,8.0,1.0,5.615742833023499,3.0,2.145986999310174,3.7168050571538047,1.1004557554188177,8.852368753244521
511.86218397521765,2.0,8.0,0.0,1164.2418611459457,1.0,3.0,12.520885462811025,3.0,3.8055534016751715,3.0021424704953943,3.959140474775977,1.963154431818066
1447.5838800891538,2.0,6.0,1.0,4165.032697873202,3.0,4.0,6.33013169158329,4.0,3.7402614068897866,4.133498034390517,4.194246196879017,1.7463255984323585
318.6991751547458,3.0,9.0,0.0,2716.747532894026,5.0,2.0,6.284298896755692,2.0,2.3762331209816234,4.015477935400626,3.0616764684741207,5.898047786041739
585.3874160772042,4.0,9.0,0.0,3429.7435440763393,1.0,3.0,5.9398887432465735,4.0,4.3387067717865095,4.782181893755947,4.108596751602839,3.6303537657439993
251.4122596311649,2.0,5.0,1.0,4281.168135189129,7.0,4.0,7.545837941584751,4.0,3.2406994717834747,3.125307756664168,4.046229939798211,8.420805055549138
583.5720042185761,4.0,12.0,1.0,5646.261247966162,1.0,3.0,6.795522980715787,4.0,3.967333829735982,3.048406944131241,3.0057503526507374,7.09778202131954
1410.4656396645244,5.0,6.0,0.0,2311.488652678422,5.0,1.0,12.269577434107287,4.0,3.3184059544993323,2.4999738723810574,2.314770304332832,4.949222131364124
184.54883979914905,5.0,0.0,0.0,8.745541146371956,4.0,1.0,19.63312188973568,1.0,1.1114964868633819,1.5140107013931914,1.8788131727825435,8.854151229033373
1181.5064060075204,5.0,10.0,0.0,4471.8800383095795,3.0,3.0,3.170469997514842,5.0,4.196398621843919,2.8818948371913997,4.384406000638658,5.937046863057965
103.65475717229143,3.0,7.0,0.0,5222.727679575298,2.0,3.0,6.022730795078561,4.0,4.104175292986812,4.535143327355366,4.253810879255332,2.803829755947954
314.6577938674699,5.0,0.0,0.0,372.8008267010313,4.0,2.0,20.383041021042843,2.0,1.5749332930651037,1.336431342435786,1.933488944353653,8.765492140552896
84.09884518393386,1.0,9.0,1.0,5940.514052139383,8.0,3.0,1.9377435338162126,2.0,2.468847745267433,1.4568225898873677,1.7886512076996968,8.48376782075192
182.9863463160435,3.0,0.0,0.0,210.60928284164476,3.0,2.0,12.187332616060319,1.0,1.3766755784395721,3.2703838058529193,1.336326000813299,7.279900410496137
584.0092672504983,1.0,16.0,0.0,8200.554713286381,5.0,4.0,1.582319259950773,3.0,2.760692469351569,2.4776696235634392,4.679172406549323,6.337358620496914
589.0654916475461,3.0,2.0,1.0,569.5776283882409,8.0,2.0,11.604055213822438,4.0,3.470747095345259,4.834820519732869,1.1797920379067248,7.615018022657219
139.82978029473264,3.0,3.0,0.0,355.2472841250414,1.0,1.0,16.40001800134459,3.0,2.355702933378886,4.838707765220203,1.6758193397751697,7.36408639224261
654.4632574714834,1.0,15.0,0.0,8320.127263507502,2.0,4.0,1.4666986083592093,5.0,4.3238052282621044,4.571047350247374,3.6864337274975627,5.998982461946062
200.17670430331788,1.0,8.0,1.0,1427.8647358445596,5.0,2.0,8.626018541996425,2.0,1.9219778224098862,2.1545630265153397,3.01642504204807,6.5552556492473935
254.24238810633497,3.0,6.0,0.0,1084.1835101329486,1.0,2.0,7.208820146957049,4.0,3.095393628661382,3.971326247767812,2.964540621403049,7.5955514998988125
71.11439144337395,5.0,1.0,0.0,174.2329922944272,8.0,1.0,22.96018863073019,2.0,3.0109046199526537,4.234529946235481,1.0368477347310177,8.915407588187005
522.8341198413626,1.0,17.0,0.0,5343.879396353108,2.0,3.0,6.312601397373212,3.0,4.326633114823192,2.688004123043785,2.667535848668134,2.133995446177393
671.3341957419854,4.0,5.0,0.0,1224.1156498171197,3.0,1.0,14.619396892055613,2.0,3.157475313974295,2.6574821971027167,3.8982979443288714,6.487009129772286
1093.639909257052,2.0,7.0,1.0,6670.406618076058,1.0,4.0,5.878509675415073,5.0,4.786324063547324,3.580658089444826,4.578115570788499,2.3742651884034585
